title,link,published,summary,content,source
Federal judges uphold New Jersey ban on guns in ‘sensitive places’ - New Jersey Monitor,https://news.google.com/rss/articles/CBMitAFBVV95cUxNelNSQXFRazZ2T28wLUFHTVA2aHJsM09iWVRmcnM0dkhqcVpuWTYxUWJDYlFiRFU3UEVULUZ1d0VGZ0JWQVdjdTNLV1pPQWdpS3JDY1hkQjF0OHdiWmlweEZWcUc5U2MtN0I4Q1BIOFlKM2txRmxtbzg3UmExMmlMLXFHSEJHTFhxQ1pIdkJrUmZVTEtHakxSclNqeFZZanc5b3dBOEgwekNKTUZFV01FcW1NRzE?oc=5,"Wed, 10 Sep 2025 17:45:54 GMT","<a href=""https://news.google.com/rss/articles/CBMitAFBVV95cUxNelNSQXFRazZ2T28wLUFHTVA2aHJsM09iWVRmcnM0dkhqcVpuWTYxUWJDYlFiRFU3UEVULUZ1d0VGZ0JWQVdjdTNLV1pPQWdpS3JDY1hkQjF0OHdiWmlweEZWcUc5U2MtN0I4Q1BIOFlKM2txRmxtbzg3UmExMmlMLXFHSEJHTFhxQ1pIdkJrUmZVTEtHakxSclNqeFZZanc5b3dBOEgwekNKTUZFV01FcW1NRzE?oc=5"" target=""_blank"">Federal judges uphold New Jersey ban on guns in ‘sensitive places’</a>&nbsp;&nbsp;<font color=""#6f6f6f"">New Jersey Monitor</font>",,RSS Feed
"New Jersey Assembly Passes Package of Gun Safety Bills, Including Legislation to Ban Glock Switches - Everytown",https://news.google.com/rss/articles/CBMiywFBVV95cUxNZDVhbUszMk1NQzNMQnZJRHQ1LV82c25OUWJHd2w4a090T2diZ0JITDNuMFYzaW1nOUlVNFBhcGg2NVR0MWFOQlZhSE94VGJVZFUtWWdYc0dzRVVFTVE2WlVFZ3QtazJNU1hRb2NrbGZoTk9VX21aYU1HQ1NFMWpJTmZ2WVpMNnhjTlJ2MDY0cWp4azBHNjBneUpvY3Btck9HSHlVZjR1VEMzMlhiSi1mMU1NVjFiaVlqaklGS1NzdGNIQWVtWmIxV3lBcw?oc=5,"Mon, 24 Mar 2025 07:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMiywFBVV95cUxNZDVhbUszMk1NQzNMQnZJRHQ1LV82c25OUWJHd2w4a090T2diZ0JITDNuMFYzaW1nOUlVNFBhcGg2NVR0MWFOQlZhSE94VGJVZFUtWWdYc0dzRVVFTVE2WlVFZ3QtazJNU1hRb2NrbGZoTk9VX21aYU1HQ1NFMWpJTmZ2WVpMNnhjTlJ2MDY0cWp4azBHNjBneUpvY3Btck9HSHlVZjR1VEMzMlhiSi1mMU1NVjFiaVlqaklGS1NzdGNIQWVtWmIxV3lBcw?oc=5"" target=""_blank"">New Jersey Assembly Passes Package of Gun Safety Bills, Including Legislation to Ban Glock Switches</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Everytown</font>",,RSS Feed
NJ actor accused of shooting woman near Stockton University - NBC10 Philadelphia,https://news.google.com/rss/articles/CBMi1AFBVV95cUxPUjRJY2k4eFRGeDA3UEJQdG5KNkUtOFBBbUtGdjN2QzlucmV1a3V1MURSS2N5Q051R2NBNVNXaTdRY240UllNZmd5SHRUajlES1BVMUpjWFVoYWpNWlBJcmR3TVBobWVFZmhheHFUNmdhLXdUb0U5bHE2SjRERG84clI5UFdGYjU1YjlGUFcxaU9RYWh6WTB4V2V6bWNnWDdOOXl2ZVZEMjJ6MnJzVk13VEtMMmNGcnExME45eXRCR0xlTHkyNUhCVlRxekRfZC1SazVUQdIB3AFBVV95cUxOWXMxdXZ0QVhnVVpETFdrNk5hTVhnZzBNX0E3eXM5cVdJYjZzcmtOMzlsS1l4WDZPOTV1eVB6X18tdnpmVVVZLTFTZk1QRUF1NndiVEJlZ0JUTXIzVWp4UTE0R1o1OEJVS1lxRVB5MlJxejdQNVZPZFNjUFo3MmRsWExVT0Q1azZyRE41RGVJQnhWSm5fUkJZY1hnRklYRUdRLTBlRE1ZMGZ3X2VNbVhlcU9aTjZHM0lxNS05aDdmNF85SGUwU3FrVmp6TUc1OGJBeDFZdElxNTh6bVRy?oc=5,"Fri, 12 Sep 2025 16:35:06 GMT","<ol><li><a href=""https://news.google.com/rss/articles/CBMi1AFBVV95cUxPUjRJY2k4eFRGeDA3UEJQdG5KNkUtOFBBbUtGdjN2QzlucmV1a3V1MURSS2N5Q051R2NBNVNXaTdRY240UllNZmd5SHRUajlES1BVMUpjWFVoYWpNWlBJcmR3TVBobWVFZmhheHFUNmdhLXdUb0U5bHE2SjRERG84clI5UFdGYjU1YjlGUFcxaU9RYWh6WTB4V2V6bWNnWDdOOXl2ZVZEMjJ6MnJzVk13VEtMMmNGcnExME45eXRCR0xlTHkyNUhCVlRxekRfZC1SazVUQdIB3AFBVV95cUxOWXMxdXZ0QVhnVVpETFdrNk5hTVhnZzBNX0E3eXM5cVdJYjZzcmtOMzlsS1l4WDZPOTV1eVB6X18tdnpmVVVZLTFTZk1QRUF1NndiVEJlZ0JUTXIzVWp4UTE0R1o1OEJVS1lxRVB5MlJxejdQNVZPZFNjUFo3MmRsWExVT0Q1azZyRE41RGVJQnhWSm5fUkJZY1hnRklYRUdRLTBlRE1ZMGZ3X2VNbVhlcU9aTjZHM0lxNS05aDdmNF85SGUwU3FrVmp6TUc1OGJBeDFZdElxNTh6bVRy?oc=5"" target=""_blank"">NJ actor accused of shooting woman near Stockton University</a>&nbsp;&nbsp;<font color=""#6f6f6f"">NBC10 Philadelphia</font></li><li><a href=""https://news.google.com/rss/articles/CBMioAFBVV95cUxQcC00SVgxdWhpY3BZR3pPMzRhS085S05pWlNZWFlyMWFmend1T3hsNHhBc1hrMkRnY0haYXpMdnFRNDNBcl95T1V4azBjY20tM3lRQVk0S2lUdVJoRnVjTk5VQ3ZyZk5DTXdOT01xbTNuaXNDNjNSWnpUcE85ZjZwaFM4dVAyT0FVZWZzQUJiaWo1NWVJM093RklnaktZZjRo?oc=5"" target=""_blank"">New Jersey actor accused of shooting woman during road rage incident, led to Stockton University shelter-in-place</a>&nbsp;&nbsp;<font color=""#6f6f6f"">cbsnews.com</font></li><li><a href=""https://news.google.com/rss/articles/CBMijAFBVV95cUxOb2F2eHkzclY5R1BaOGpUeVB1dVk1NVp1VFRMN2s3ZDJrUloyVDFmX0k1c2J2d1VPYjBtYm5XVGdLOWNkYW9jMnN3NTNHc1ZkYUpVVGZNbklFX0g5N25RQnl0VFdMQmprczdKbmFzdktnWjBCMDRJNlNxSnVjT0EtUzZ6VmpEd00xVVR5VA?oc=5"" target=""_blank"">‘Resident Evil’ actor shot New Jersey mom in road rage incident, police say</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Inquirer.com</font></li><li><a href=""https://news.google.com/rss/articles/CBMixAFBVV95cUxQSDJ6WEtndkQyTmNqbnJfa0tDZWpwQWNYSEFYNlpqT296SHl2U2RJWU41SzlET0NTb081YjY5VDBOLUpXOG9leHl4R29FN3FGVjhtR1J3a0lLQ1NXaU8zSHBvSUY3ZWhrYjVPSFU4bDlydXEzWW94WUpMc2xyZjBsNTkwSTBaT05oTVlXTUtCcHpmRURuNTdKZWpQWTR3a3JrVTBvMHhJYVRNNWtqT19JUlBIMlJ0bWJ6d1ljYVBqWGNhSTRH0gHKAUFVX3lxTE1xdEdHcXFZRkRZWENjLWRfZ2Rxc2hBZnlZNVBJajJRUXM2UDVZNl9HZlBiZmFBdlBnTkY5SGtqcG54R0ppVDMyUVJPS0JTekxNV01KY1JVbk9VU3RiTmZ0VW1jcHhjdHlPWjFFNk5NVWhJNEFsR0lrbTA1QkJSaFBoOHBGOXdDcU83OGxZek53TjRXTXNwWWxSYm53XzRlc2dLc1g0RlRldkY3NGk1QWFpVER6bGlwaURqUDJ5aGp2YXpMWnNHZnhseXc?oc=5"" target=""_blank"">Actor charged in road rage shooting that led to lockdown at Stockton University in Galloway Township, New Jersey</a>&nbsp;&nbsp;<font color=""#6f6f6f"">6abc Philadelphia</font></li><li><a href=""https://news.google.com/rss/articles/CBMigAFBVV95cUxOM0VhQUhXdzB6Qk5JSy13elN3VW5fRW0tRUZlWHBIX21nRkRDWmlEbm8ta0NYSEt2OVFVbUw5MXlMemROZ1h0S1dPSXdLTEU2M21YTnQ2X3Z2dDNILWtKdEpqcW1TQm5FQXQtMGFFeXJHQUpfVjJ3cHh6WmJ1T1pTMw?oc=5"" target=""_blank"">Stockton University In Lockdown As Galloway NJ Police Seek Shooter</a>&nbsp;&nbsp;<font color=""#6f6f6f"">WPG Talk Radio 95.5 FM</font></li><li><a href=""https://news.google.com/rss/articles/CBMirAFBVV95cUxQdzcyTjl4TWNBOGtueWF6TEE2QnAyVVdoWENlWWNZWU5xRXNTYjhLMlVxVzZ2a1ZXVmRXNGtoaWFxVXZ1bXpBM3lOam9fV01nS0ZTam16M2o1LUU1S3RuZDZnWE1ZZlZsNEdaLU03S3ljeVlaZkdFYURsWXU2RTRKVVFqWlNZNmh6c2RtY19UOVE3ampKNjVHTmF0dWpiYWFFQjdMN0NMRXlMckRV0gHAAUFVX3lxTE0ySU11Q3hGNnVrcDFUdFJMS3FqME5Fek12clFsMWJFYzZ3RThsbTFPdWZhZjUxNDg1bng4cUNoSjU1QTBIWllHVE13bkZISGhJOFRWbTFXcVlTRHNZSTRIcDl6WWNVVnprRUVmek9tQ3lTWjdWeDUyczYwa3o1ZndYekRjVk1FbWk5REphNGRKdEJnR1lLeVR6a3E5SFlXRmV2NmZsOWhwbVdjRm52bkdDMGZidlcyZUQ1X2oxQmFLaQ?oc=5"" target=""_blank"">N.J. university lifts shelter in place after off-campus shooting. Police apprehend suspect.</a>&nbsp;&nbsp;<font color=""#6f6f6f"">NJ.com</font></li><li><a href=""https://news.google.com/rss/articles/CBMiY0FVX3lxTE45QkNOS1c1NWQzcVh6OFp2SWhHZkdPZFNKVlVuNnJYeGVEcjh5UWJ6V0ZUZ2JONzY5Z2JSUEdCVW9CRnVIYmNRSkFXU2MtU0hPeGpQRldmMFVUNTZERUlZclMxdw?oc=5"" target=""_blank"">Campus in chaos: Road rage shooting by NJ actor sparks Stockton lockdown, cops say</a>&nbsp;&nbsp;<font color=""#6f6f6f"">New Jersey 101.5</font></li><li><a href=""https://news.google.com/rss/articles/CBMimAFBVV95cUxOclZmeUV0QlJOdlZsZlhUSDQyWks1OElHRjBGaDZPcldjYU96SW9RR0RjQmNKdGlBVTNJMmtMeEIwQzJwWHRLU1ZoS1NybXpfR0RVSHFWTUU5WmpSTy1iTU1oQWZVbjk5WkNSWjhtQUN1WVlFTkhxcVZvODZsSEEzczR2TGpuaTU0UEl3aU1NbHQzc2NENkFEadIBwAFBVV95cUxNRV8wOUtGRlFublBqbVNhTXlzQnJ0blVXVGYxd0xCdUFQQkZlSTg5dWk2bUVZc1VfOGNpbE04cHBSV1pXTmczNF9WcTEycEVxQ25sM3hKSVBRUlJxZTV3ZWU3Zzl4SFJNNm45S3NNQWtrV0NtajJOdkhhYm9tWkk5cHBuU0ozcmVxSjlJbzZvX3NxWEt1TmZ2NXpFOE1vSUw0UGVuMklXRGRYLWhzVlpSM2V1eFhSQ2NtVVl0SGJSc1I?oc=5"" target=""_blank"">Woman Shot In Face In Road Rage Incident Near Stockton University: Police</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Patch</font></li><li><a href=""https://news.google.com/rss/articles/CBMiywFBVV95cUxPZW5MMkJUeTBkTE8zblNDYlMzV21JMnhKQVo5dlhoRG9HWWxTcENJTEM5c19CQ3VSUmdUdlpzY2RGVWxrQ0ItT3kwTlNLd1VZaGJ4ZVZ4eVhSRy1CQVc5bVB3aFlzVld0dnEtMDVqZDkxZVIzSUFGN0hWZWVtSDVEcW9hRkJqT2lGaUs0ajBjN2QtZ1pjYnpiMTlzUTJySTNnUmZnMzdqUk9sNnBSVm9WSTh4VXpsYUtBVmViOE1YenhnbHZGdXVmLUkzb9IB0wFBVV95cUxNN0Y5TXlzbUZtZjIwV2V5SFdKdnRsN0VUblREMk5aVTh6WjY3TTd0NEpMQzhxbUVfT0w4T19URnpUYW16cnRDR000YmZjQi1PelRPeFN6SjJpcEpVYm1hWWo2WlJmOWg1clBMa01hRjM3TVJpaUY3a0FDZjNySjROcXJBZlRSQzJfYm9MWE12TFBvWUZkXzhZV1Y2NmNaeEV5dW54Rk50NnRvOHNlU054b0FqTlB6U0pyVTNmVDk2eEEwcExJSzdQeE4yd25rTVpSNHlJ?oc=5"" target=""_blank"">Woman injured in apparent road rage shooting near Stockton University</a>&nbsp;&nbsp;<font color=""#6f6f6f"">NBC10 Philadelphia</font></li></ol>",,RSS Feed
Court upholds key parts of New Jersey gun restrictions - Politico,https://news.google.com/rss/articles/CBMipwFBVV95cUxOSE82Q0pJeEphNFF5aFJLTW9MdlRUdWNTTkN6a3ZqS2thaEtfRnBnVEhrSDZGUS1CTDRIUElOZEkwVUF2UmItb3ZvRHRPNEVCdFdYMUQzdXNCUXkyTXRLcGluQS1mUzNFclFWdTdtUGZzY3luU3QwT3Jka0thU25TaFhQSkZabzdGdGhoNkJHcDdQX1Vmb3EzY2FrOG41Yk1hVE1zOXdXMA?oc=5,"Wed, 10 Sep 2025 18:44:14 GMT","<a href=""https://news.google.com/rss/articles/CBMipwFBVV95cUxOSE82Q0pJeEphNFF5aFJLTW9MdlRUdWNTTkN6a3ZqS2thaEtfRnBnVEhrSDZGUS1CTDRIUElOZEkwVUF2UmItb3ZvRHRPNEVCdFdYMUQzdXNCUXkyTXRLcGluQS1mUzNFclFWdTdtUGZzY3luU3QwT3Jka0thU25TaFhQSkZabzdGdGhoNkJHcDdQX1Vmb3EzY2FrOG41Yk1hVE1zOXdXMA?oc=5"" target=""_blank"">Court upholds key parts of New Jersey gun restrictions</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Politico</font>",,RSS Feed
Federal court upholds New Jersey gun restrictions in split decision - JURIST Legal News,https://news.google.com/rss/articles/CBMipwFBVV95cUxOSW9VWlJOekZCVTZhakpmTFpCQkllNGhadm5KLTJMTUxGM2FCQ2NLc18yX0NSQ2Q2QlFmN3haSjZBaGpqQWdTVFEzZHoxN1dLNnpGTVpVV01TUTkwMHF1bWEtalRyTUZfWndLTUJaWDhIOURPdGp5TFI2M2xPeWRFVmFPZ2JWbnZscmo0RHNtWWlzdENXSEtrLUlpWUJvVlZ4TWMxSDhuSQ?oc=5,"Wed, 10 Sep 2025 22:42:35 GMT","<a href=""https://news.google.com/rss/articles/CBMipwFBVV95cUxOSW9VWlJOekZCVTZhakpmTFpCQkllNGhadm5KLTJMTUxGM2FCQ2NLc18yX0NSQ2Q2QlFmN3haSjZBaGpqQWdTVFEzZHoxN1dLNnpGTVpVV01TUTkwMHF1bWEtalRyTUZfWndLTUJaWDhIOURPdGp5TFI2M2xPeWRFVmFPZ2JWbnZscmo0RHNtWWlzdENXSEtrLUlpWUJvVlZ4TWMxSDhuSQ?oc=5"" target=""_blank"">Federal court upholds New Jersey gun restrictions in split decision</a>&nbsp;&nbsp;<font color=""#6f6f6f"">JURIST Legal News</font>",,RSS Feed
Where you can and can’t take guns in NJ following appeals court ruling - New Jersey Monitor,https://news.google.com/rss/articles/CBMiqgFBVV95cUxNdVhScnJxLXA1dnQ0TzNmTjd3YUsxZjFvRXZLV0ZoaUNGMmJJTmhKNHQ2cXZSZ0Y2Mldod0xhdFVoR3BUUVNRQ2JYbXAyWVR1RjZJUDFleFRBVV82bVZNQm1EWGd0Vmh0NHIyVUtpblRPdnhiOHEydFB0c21yZmxIR3lDaTRtWUEwQ2VncXczU0wzODRDQmloME5lOFg3U3VQWV9mekg3aFdPdw?oc=5,"Thu, 11 Sep 2025 10:35:29 GMT","<a href=""https://news.google.com/rss/articles/CBMiqgFBVV95cUxNdVhScnJxLXA1dnQ0TzNmTjd3YUsxZjFvRXZLV0ZoaUNGMmJJTmhKNHQ2cXZSZ0Y2Mldod0xhdFVoR3BUUVNRQ2JYbXAyWVR1RjZJUDFleFRBVV82bVZNQm1EWGd0Vmh0NHIyVUtpblRPdnhiOHEydFB0c21yZmxIR3lDaTRtWUEwQ2VncXczU0wzODRDQmloME5lOFg3U3VQWV9mekg3aFdPdw?oc=5"" target=""_blank"">Where you can and can’t take guns in NJ following appeals court ruling</a>&nbsp;&nbsp;<font color=""#6f6f6f"">New Jersey Monitor</font>",,RSS Feed
